"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs"
"C03","2014-01-13",6,"ambient","12:56:07",1332.5,0,3,0,10.606411,0.116678256,245.6162064,1.746127504,1.545308016,25.24389839,6,1.420000017,1,2.840000033,23.67327881,25.24389839,22.00757408,421.1778564,404.2314148,13.9655714,16.53811646,48.33430862,57.23778534,400.5177307,1800.568726,9.663432121,101.6379395,1.744795799,-0.231677413,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667529551,0.001746128,298.3938984,296.8232788,288.0909897,2.288645129,3.226208095,31.74216353,15.20404707,24.4585886,3.078478585,0.112073827,1.680900079,1.397578506,0.070445763,24.96392511,0.607612861,52.8534955,399.189635,0.014043097
"C03","2014-01-13",6,"ambient","12:56:10",1335.5,0,3,0,10.63106704,0.116970012,245.6216438,1.751657395,1.546454773,25.25511742,6,1.420000017,1,2.840000033,23.67049789,25.25511742,22.00764656,421.2164612,404.2293091,13.96738911,16.5481205,48.34843445,57.28169632,400.5075684,1800.380493,9.707921028,101.6373978,1.744795799,-0.231677413,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667512614,0.001751657,298.4051174,296.8204979,288.0608725,2.283472917,3.228362679,31.76353143,15.21541093,24.46280766,3.079256182,0.112342984,1.681907905,1.397348276,0.070615913,24.96434471,0.607629477,52.85389145,399.175809,0.014076336
"C03","2014-01-13",6,"ambient","12:59:23",1528,0,3,0,13.41436454,0.155020316,246.2635082,2.238375421,1.509106673,25.54308128,6,1.420000017,1,2.840000033,23.98970032,25.54308128,22.31203461,420.4236755,398.9891663,14.16967106,17.46449661,48.11442947,59.30231857,400.4976807,1799.307129,9.334555626,101.6342316,1.699721336,-0.250317931,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667496134,0.002238375,298.6930813,297.1397003,287.8891342,2.030003019,3.284097366,32.31290595,14.84840934,24.7663908,3.135660987,0.146996565,1.774990693,1.360670294,0.092561549,25.02880242,0.617218534,55.31432794,392.6126198,0.018899203
"C03","2014-01-13",6,"ambient","13:02:03",1687.5,0,3,1,-0.473194898,0.200606583,52.88106655,2.638430035,1.395320809,25.30358887,6,1.420000017,1,2.840000033,23.74430656,25.30358887,22.04787064,49.51575089,50.02695465,14.2467308,18.12807846,49.0933876,62.46828079,400.4692078,1799.969238,9.442845345,101.6304703,-0.15050602,-0.174411178,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66744868,0.00263843,298.4535889,296.8943066,287.9950717,1.822713257,3.237685948,31.85743349,13.72935503,24.52394772,3.090543945,0.187371394,1.842365139,1.248178806,0.118228403,5.374327662,1.057051482,58.71525397,50.25188884,-0.005528898
"C03","2014-01-13",6,"ambient","13:04:33",1838,0,3,1,2.17017526,0.258405756,80.41610151,3.103920601,1.298232778,25.14263725,6,1.420000017,1,2.840000033,23.59288406,25.14263725,21.91701126,100.4363022,96.73525238,14.21815681,18.78092384,49.44039917,65.30638123,400.4972534,1799.51416,9.077637672,101.6236038,0.21655941,-0.187018752,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667495422,0.003103921,298.2926373,296.7428841,287.9222592,1.58071054,3.206817942,31.55583763,12.77491379,24.36776066,3.061780027,0.236854823,1.908585164,1.153194863,0.149830536,8.17217404,0.831300891,61.93474815,95.703655,0.014044318
"C03","2014-01-13",6,"ambient","13:07:03",1987.5,0,3,1,5.247957331,0.317152174,110.8561822,3.495624213,1.213547326,24.99761772,6,1.420000017,1,2.840000033,23.49220657,24.99761772,21.81980896,150.9161377,142.3089142,14.20884323,19.34434509,49.70463562,67.66937256,400.5065613,1799.25293,9.020618439,101.6151581,0.57140255,-0.18963182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667510935,0.003495624,298.1476177,296.6422066,287.8804623,1.382091141,3.179226011,31.28692678,11.94258169,24.24491215,3.039320542,0.285292607,1.965678685,1.073641858,0.180920448,11.26466848,0.7789827,64.77150087,139.8142866,0.024312113
"C03","2014-01-13",6,"ambient","13:09:57",2161.5,0,3,1,10.30813457,0.371796522,161.0855908,3.820585742,1.150610004,24.95334244,6,1.420000017,1,2.840000033,23.45449066,24.95334244,21.76388741,230.5138855,213.8462524,14.27317142,19.88333702,50.03804016,69.70582581,400.4822693,1799.533447,9.357926369,101.6043472,1.218680382,-0.182111144,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667470449,0.003820586,298.1033424,296.6044907,287.9253451,1.213881206,3.170843483,31.20775409,11.32441707,24.20391655,3.03185774,0.328757478,2.020233479,1.011624262,0.208950454,16.3669963,0.753277595,67.07224571,208.946259,0.033089357
"C03","2014-01-13",6,"ambient","13:12:27",2311.5,0,3,1,16.31679284,0.406509699,227.5125064,4.016503383,1.117923447,25.00996971,6,1.420000017,1,2.840000033,23.521492,25.00996971,21.82921219,330.6006775,304.324707,14.41639423,20.31144142,50.33424759,70.91656494,400.4978027,1799.592773,9.017682076,101.6001053,1.833151817,-0.206387877,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667496338,0.004016503,298.1599697,296.671492,287.9348373,1.11281084,3.181568034,31.31461355,11.00317213,24.26573086,3.043116506,0.355608839,2.063644587,0.979471919,0.226329355,23.1152946,0.747597882,68.44776202,296.5684852,0.037659023
"C03","2014-01-13",6,"ambient","13:14:57",2461.5,0,3,1,21.21790333,0.422316178,289.7498519,4.047991883,1.089603796,24.98938942,6,1.420000017,1,2.840000033,23.55880928,24.98938942,21.87325859,420.344574,386.2154541,14.6135416,20.55327606,50.90423203,71.59446716,400.5019836,1798.794189,8.891424179,101.5927048,2.124899864,-0.216782928,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667503306,0.004047992,298.1393894,296.7088093,287.8070639,1.10263675,3.177666704,31.27849298,10.72521692,24.27409935,3.044643536,0.367646139,2.088062907,0.956580629,0.234135835,29.43647116,0.750228529,69.3552492,376.129479,0.039124106
"C03","2014-01-13",6,"ambient","13:17:27",2611.5,0,3,1,30.38396868,0.393696387,454.1917136,3.857073742,1.103833097,25.03514671,6,1.420000017,1,2.840000033,23.56142998,25.03514671,21.84861565,650.5807495,601.5876465,14.84016895,20.49985123,51.6824646,71.39290619,400.5176392,1799.983398,9.158096313,101.5867538,2.690451622,-0.235383391,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667529399,0.003857074,298.1851467,296.71143,287.9973373,1.198721631,3.186346438,31.36576687,10.86591564,24.29828835,3.049061161,0.345764601,2.08251334,0.96654782,0.219952325,46.13986181,0.754988431,68.76506528,587.1445629,0.035585028
"C03","2014-01-13",6,"ambient","13:19:57",2761.5,0,3,1,35.92954429,0.342882839,741.6162463,3.505689507,1.134059228,24.96607399,6,1.420000017,1,2.840000033,23.48636436,24.96607399,21.78318596,1000.574768,941.7997437,14.9287138,20.07539558,52.22148514,70.22486877,400.4884949,1800.563843,8.769400597,101.5767136,2.709494591,-0.259555221,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667480825,0.00350569,298.116074,296.6363644,288.0902084,1.382865435,3.173251935,31.23995474,11.16455916,24.22621918,3.035915701,0.305945055,2.039192707,0.996722994,0.194223359,75.33094102,0.787445793,67.27216306,924.7205591,0.026138255
"C03","2014-01-13",6,"ambient","13:22:28",2913,0,3,1,36.92212914,0.268766885,882.0109066,3.021363141,1.218310369,25.00787735,6,1.420000017,1,2.840000033,23.49997711,25.00787735,21.79260445,1199.751099,1139.274536,14.88436222,19.32370186,52.0242157,67.54071808,400.4621582,1798.892456,8.366765022,101.5778885,2.475729942,-0.27937448,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.66743693,0.003021363,298.1578773,296.6499771,287.8227865,1.628814085,3.181171202,31.31755591,11.99385405,24.25392723,3.040963792,0.245530779,1.962860833,1.07810296,0.155387872,89.59280552,0.774186448,64.10455785,1121.723524,0.021100358
"C03","2014-01-13",6,"ambient","13:25:14",3079,0,3,1,37.62825847,0.197616234,1381.268946,2.46461959,1.32114823,25.06797028,6,1.420000017,1,2.840000033,23.53158379,25.06797028,21.83227348,1799.826782,1737.044189,14.80066395,18.42477226,51.63009644,64.27230072,400.5194092,1799.7771,8.05427742,101.5718002,0.554953575,-0.310096145,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.667532349,0.00246462,298.2179703,296.6815838,287.9643295,1.917284346,3.192585518,31.43180991,13.00703765,24.29977703,3.049333221,0.184760043,1.871437288,1.177895934,0.116565126,140.2979734,0.795183539,60.32125866,1719.157518,0.013202885
"C03","2014-01-13",6,"ambient","13:27:48",3232.5,0,3,1,38.31131049,0.148499324,1565.231215,2.003138173,1.406435056,25.07290459,6,1.420000017,1,2.840000033,23.49938202,25.07290459,21.8205719,2100.612305,2037.110718,14.64627647,17.5941124,51.19150162,61.49474335,400.5436096,1800.714478,8.45814991,101.573143,-0.827004433,-0.326655746,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.667572683,0.002003138,298.2229046,296.649382,288.11431,2.1551683,3.19352435,31.44063732,13.84652492,24.2861433,3.046842418,0.141120353,1.787089294,1.259753123,0.088834765,158.985454,0.768358441,57.09626604,2018.899356,0.010834779
"C03","2014-01-13",6,"ambient","13:30:18",3383,0,3,0,10.25989393,0.129940746,264.0282526,1.79617249,1.432574478,25.02921867,6,1.420000017,1,2.840000033,23.46936607,25.02921867,21.7958622,419.4300232,402.9757385,14.61093998,17.25528908,51.15970612,60.41880417,400.5172424,1799.949829,8.395796776,101.5715408,1.502585411,-0.184129119,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667528737,0.001796172,298.1792187,296.6193661,287.9919662,2.263887644,3.185220777,31.35938227,14.10409319,24.24929237,3.040118863,0.124255583,1.752646299,1.287472564,0.07815126,26.81775644,0.655196399,55.92064962,398.0986763,0.014412003
"C04","2014-01-13",6,"elevated","10:16:03",4546,0,4,0,6.68169282,0.039706765,132.8017478,0.517779337,1.311877988,24.98539925,6,1.420000017,1,2.840000033,22.88895798,24.98539925,22.09949303,419.2810059,411.0074158,17.72188377,18.33184242,64.37304688,66.58866119,499.9888,1798.150146,562.1738892,101.7373352,-8.393783569,-0.256433964,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833314667,0.000517779,298.1353992,296.038958,287.704017,2.857355577,3.176910785,31.22659718,12.89475476,23.93717861,2.983691041,0.039159269,1.865032797,1.118658243,0.02452315,13.51089593,0.323112778,58.24047474,407.831259,0.009541813
"C04","2014-01-13",6,"elevated","10:16:05",4547.5,0,4,0,6.614736448,0.039933685,137.0074791,0.520489546,1.311340108,24.98593712,6,1.420000017,1,2.840000033,22.89043045,24.98593712,22.09912109,419.2051697,411.0102539,17.72508621,18.33825874,64.37849426,66.60556793,499.9682617,1798.335083,561.8441162,101.7366257,-8.393783569,-0.256433964,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833280436,0.00052049,298.1359371,296.0404305,287.7336068,2.856410319,3.177012673,31.22781645,12.88955771,23.93818378,2.983871288,0.039379957,1.865672565,1.118198723,0.024661631,13.93867861,0.333343214,58.26206069,407.865925,0.009448894
"C04","2014-01-13",6,"elevated","10:16:07",4549.5,0,4,0,6.58014021,0.040273955,140.5758528,0.525349211,1.312527887,24.99975777,6,1.420000017,1,2.840000033,22.89352608,24.99975777,22.09877396,419.147522,410.9910583,17.73340416,18.35234451,64.39656067,66.64415741,499.9265137,1799.18811,559.399231,101.7365265,-8.393783569,-0.256433964,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833210856,0.000525349,298.1497578,296.0435261,287.8700912,2.853974721,3.17963167,31.25358984,12.90124532,23.94664192,2.985388378,0.039710817,1.867103784,1.118284594,0.024869248,14.30169898,0.342041147,58.26274363,407.8631748,0.009399648
"C04","2014-01-13",6,"elevated","10:16:09",4552,0,4,0,6.659251019,0.040525692,139.0210234,0.529644115,1.315103826,25.02271461,6,1.420000017,1,2.840000033,22.89960861,25.02271461,22.09859467,419.2221985,410.968811,17.74596786,18.36994743,64.41802216,66.68307495,499.9342346,1799.919067,559.3474121,101.7358551,-8.393783569,-0.256433964,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833223724,0.000529644,298.1727146,296.0496086,287.9870443,2.850726448,3.183986137,31.29659778,12.92665034,23.96116161,2.987994268,0.039955542,1.86888231,1.119111957,0.02502282,14.14342269,0.338276335,58.24037544,407.803322,0.0095104
"C04","2014-01-13",6,"elevated","10:16:11",4554,0,4,0,6.68868099,0.040665418,138.7169956,0.531618397,1.315505342,25.03182793,6,1.420000017,1,2.840000033,22.90398979,25.03182793,22.09768295,419.2213745,410.9317932,17.75683212,18.3831234,64.43994141,66.71276855,499.9388733,1799.874878,560.9446411,101.7352066,-8.393783569,-0.256433964,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833231455,0.000531618,298.1818279,296.0539898,287.979974,2.848922865,3.185716199,31.31380281,12.93067941,23.96790886,2.989205892,0.040091358,1.870210857,1.118995035,0.02510805,14.1124022,0.337566958,58.25168578,407.7523146,0.009555481
"C04","2014-01-13",6,"elevated","10:18:48",4710,0,4,1,-0.516603287,0.049192372,66.15917248,0.665157936,1.36328586,25.69526863,6,1.420000017,1,2.840000033,23.1071682,25.69526863,22.09069633,49.8068428,50.38665771,18.38966751,19.17270088,65.92312622,68.73013306,499.9059448,1800.155273,563.8741455,101.7386703,-1.858390808,-0.25585413,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833176575,0.000665158,298.8452686,296.2571682,288.0248373,2.714081635,3.313890954,32.57257976,13.39987888,24.40121841,3.067921942,0.048354806,1.950605095,1.117316847,0.030295904,6.730946239,1.313029589,58.48788548,50.63222618,-0.00596755
"C04","2014-01-13",6,"elevated","10:21:17",4859,0,4,1,0.579900247,0.052418635,79.54741169,0.718589681,1.382920731,26.01421928,6,1.420000017,1,2.840000033,23.2110157,26.01421928,22.09018326,100.3045502,99.52262115,18.75570488,19.60135841,66.81324005,69.82569885,499.8531799,1799.910767,573.7429199,101.7367172,-2.103218079,-0.25932169,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833088633,0.00071859,299.1642193,296.3610157,287.9857162,2.65486377,3.37709859,33.19449144,13.59313303,24.61261749,3.106978544,0.051468665,1.994177858,1.112800686,0.032251936,8.092892529,0.799289757,58.70197849,99.24696435,0.003429958
"C04","2014-01-13",6,"elevated","10:23:46",5008,0,4,1,1.653424861,0.05540354,95.62291165,0.768331585,1.399939071,26.2153759,6,1.420000017,1,2.840000033,23.28475189,26.2153759,22.08969688,149.0254364,146.9054413,18.92785454,19.83175468,67.12496948,70.33052063,499.8965149,1799.23877,630.5161743,101.7339478,-2.641609192,-0.257004261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833160858,0.000768332,299.3653759,296.4347519,287.8781967,2.609223416,3.417501766,33.59254055,13.76078587,24.7500639,3.132604683,0.054343393,2.017562695,1.115041988,0.034058303,9.728096298,0.650914703,58.7172782,146.1194823,0.006644193
"C04","2014-01-13",6,"elevated","10:26:15",5157,0,4,1,3.331560328,0.057018982,126.3919511,0.800504013,1.417693225,26.3537941,6,1.420000017,1,2.840000033,23.33262634,26.3537941,22.08816338,229.7212524,225.5056763,18.99202538,19.93372345,67.1554184,70.48524475,499.8716736,1800.010742,620.4234619,101.729866,-3.855430603,-0.258160114,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833119456,0.000800504,299.5037941,296.4826263,288.0017123,2.580830911,3.445548241,33.86958399,13.93586054,24.84321022,3.150076149,0.055896737,2.027855016,1.122221134,0.035034583,12.85783625,0.560482349,58.5490781,223.922012,0.008711059
"C04","2014-01-13",6,"elevated","10:28:44",5306,0,4,1,5.437583626,0.057393716,163.6504628,0.812909535,1.430275134,26.44344521,6,1.420000017,1,2.840000033,23.36204529,26.44344521,22.08655548,330.3182068,323.4755249,19.03338814,19.98966408,67.18224335,70.55761719,499.8513794,1799.286499,458.0531311,101.7298431,-5.846458435,-0.259529591,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833085632,0.00081291,299.5934452,296.5120453,287.8858334,2.564304377,3.463820525,34.04920737,14.05954329,24.90274525,3.161287698,0.056256819,2.033545391,1.127742307,0.035260917,16.64813591,0.505912968,58.40215157,320.8907581,0.009896408
"C04","2014-01-13",6,"elevated","10:31:13",5455,0,4,1,7.14894523,0.057970736,203.5891388,0.819719545,1.428103391,26.45681572,6,1.420000017,1,2.840000033,23.37581635,26.45681572,22.08504868,420.4143982,411.4283752,19.07401276,20.03824234,67.26845551,70.66901398,499.8563538,1799.13269,141.3761292,101.7279587,-7.849235535,-0.258301258,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833093923,0.00081972,299.6068157,296.5258163,287.861224,2.560412771,3.46655288,34.07669755,14.03845521,24.91631603,3.163848203,0.056811095,2.038449489,1.125398714,0.035609331,20.7107075,0.494834948,58.50469343,408.0301091,0.010250392
"C04","2014-01-13",6,"elevated","10:33:42",5604,0,4,1,11.55976462,0.058744675,303.5751682,0.824349545,1.417675156,26.42154503,6,1.420000017,1,2.840000033,23.38538742,26.42154503,22.08582497,649.2213135,634.7192383,19.10013962,20.06967163,67.32259369,70.73992157,499.9144592,1799.294922,68.4172821,101.7293167,-13.74010468,-0.257357121,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833190765,0.00082435,299.571545,296.5353874,287.8871811,2.564533193,3.459349138,34.0054298,13.93575816,24.90346622,3.161423685,0.057554181,2.041673982,1.119749703,0.03607646,30.88249444,0.478282601,58.73378564,629.2242798,0.01079025
"C04","2014-01-13",6,"elevated","10:36:11",5753,0,4,1,16.7396717,0.058680512,498.3942024,0.827498208,1.424460925,26.43279839,6,1.420000017,1,2.840000033,23.39406013,26.43279839,22.08405495,1000.935913,979.8700562,19.05451202,20.02786446,67.11886597,70.54746246,499.8755798,1799.652466,82.22992706,101.7175446,-24.34313202,-0.259869099,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833125966,0.000827498,299.5827984,296.5440601,287.9443881,2.563138901,3.46164612,34.03194734,14.00408288,24.91342926,3.163303382,0.057492591,2.037185195,1.126118187,0.036037741,50.69543449,0.508632955,58.56318468,971.9128179,0.010086589
"C04","2014-01-13",6,"elevated","10:38:40",5902,0,4,1,18.69700638,0.058081716,630.8056018,0.817625813,1.421750056,26.39870644,6,1.420000017,1,2.840000033,23.37658691,26.39870644,22.08326912,1199.17688,1175.578003,19.02441788,19.98632813,67.08293915,70.47478485,499.8082581,1800.397949,90.11592865,101.7166061,-30.94799042,-0.256327152,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833013763,0.000817626,299.5487064,296.5265869,288.0636654,2.572165536,3.454691522,33.96388902,13.97756089,24.88764668,3.158441062,0.056917675,2.032941466,1.125499596,0.035676329,64.16340495,0.536591872,58.55255702,1166.690342,0.009383446
"C04","2014-01-13",6,"elevated","10:41:18",6060,0,4,1,21.01943846,0.060901025,1176.412579,0.862105583,1.431057867,26.43442535,6,1.420000017,1,2.840000033,23.39941406,26.43442535,22.08164597,1799.856567,1772.789795,18.95212173,19.96634674,66.73638916,70.30780029,499.82547,1799.65686,539.5704346,101.7171783,-53.80980682,-0.254801273,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83304245,0.000862106,299.5844254,296.5494141,287.9450912,2.545584554,3.461978319,34.03533578,14.06898904,24.91691971,3.163962145,0.059622479,2.030920452,1.133041693,0.037376848,119.6613681,0.663593948,58.40838201,1762.798161,0.00696456
"C05","2014-01-13",6,"ambient","09:34:35",234.5,0,5,1,21.39871176,0.298512487,259.710221,4.202185879,1.545105614,25.2609005,6,1.420000017,1,2.840000033,22.87166023,25.2609005,21.81666565,420.4114075,392.7369385,11.58752441,16.54948997,42.15139771,60.20131302,499.7183228,1799.052612,361.1311035,101.7776489,-0.336502075,-0.020819664,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832863871,0.004202186,298.4109005,296.0216602,287.8484115,0.89413523,3.229473795,31.73067789,15.18118792,24.06628036,3.006919621,0.27012015,1.684368181,1.32255144,0.171165344,26.4326957,0.661282898,55.63572325,382.5650158,0.031119751
